date,warehouse_id,shift,lines_picked,lines_packed,orders_processed,labor_hours,picks_per_hour,touches_per_order,equipment_utilization_pct,sla_adherence_pct
2025-07-16,WH-01,Day,1756,1753,414,416.10564131835235,4.2200821753736495,4.656330582983847,0.9130227531534114,0.829199335137273
2025-12-17,WH-03,Day,4597,4325,358,252.03262875672704,18.23970183018337,2.227281514763778,0.8314023068506375,0.7548364028640817
2024-08-30,WH-03,Day,2119,1996,347,248.93655196853314,8.512209168333996,3.3255457085339737,0.6641418720886199,0.850110619543902
2025-08-23,WH-03,Day,1977,1907,558,257.76923450579943,7.6696507393147435,3.9004668555131263,0.7714596872652798,0.8347756974468449
2025-11-24,WH-03,Day,4339,4129,516,549.3812534265362,7.89797608297935,2.636391727599014,0.7382089611663928,0.9049111170817605
2025-01-13,WH-02,Night,3377,3289,202,339.1468530412514,9.957338450046729,4.6103998501363375,0.9202144290340317,0.7945372326441209
2025-03-09,WH-01,Day,1638,1629,202,475.5742564034251,3.444257080666074,2.001033103953623,0.6679048995378738,0.8254424871506095
2026-01-30,WH-02,Day,2975,2933,417,597.6036112247932,4.978216235846893,3.2504906745921347,0.6639705458821255,0.7887272811857311
2025-10-18,WH-01,Day,1899,1801,208,319.98887150400043,5.934581384266231,2.168498493634576,0.7924901115170703,0.7605869965315755
2024-03-23,WH-01,Night,3492,3466,318,466.56767830617844,7.484444727670193,4.372941029165336,0.773757693355617,0.845107813273705
2025-01-12,WH-03,Night,2629,2400,503,210.51599195007205,12.48836240727744,3.3293057074875434,0.8262290860657646,0.9775296152105413
2025-06-10,WH-03,Day,3956,3876,388,303.3110988014458,13.042714281252485,2.512711617634197,0.7062365357512914,0.8459063647332775
2024-03-14,WH-01,Night,1887,1588,581,529.7796952542849,3.5618579135885406,4.677369551625722,0.7551601616061057,0.8975933962967253
2024-04-18,WH-01,Day,1841,1769,547,218.25695981092412,8.435011655962116,3.8966800873148992,0.762032078404501,0.9632092504147614
2025-11-26,WH-03,Night,1729,1699,506,579.7197147627742,2.982475765392109,4.894621837038519,0.6583226680317916,0.9076496381329849
2026-02-02,WH-01,Night,2252,2080,455,547.4931186631934,4.113293707688379,2.302494436586826,0.7216299250286127,0.7069825238146834
2025-09-22,WH-02,Night,4840,4545,220,520.2729425705659,9.302809360191818,2.8948780352923302,0.7979634318715967,0.9284748364431348
2025-07-29,WH-02,Night,1682,1651,466,356.80760446659684,4.714025090677302,3.4420700647243745,0.7834200951265016,0.8540730046611129
2024-06-19,WH-03,Night,1937,1720,528,306.78080301487705,6.313954396638263,2.8012693315267043,0.908914413032399,0.7037141264628238
2024-05-25,WH-03,Day,2633,2579,549,303.03294306113196,8.688824302078718,4.810710348747943,0.653922615915783,0.8134490530310226
2024-09-19,WH-03,Night,2575,2492,566,596.9793281197637,4.313382187135654,2.0889202179551685,0.8480174517751604,0.820219370412909
2025-08-10,WH-03,Day,2934,2661,276,214.59691859015012,13.672144126186296,4.571945243594799,0.8085506862283507,0.795050174927245
2026-01-20,WH-01,Night,3494,3445,578,343.6838129958058,10.166321100617676,3.6581956117686176,0.7215949070698562,0.8842549125542306
2024-12-14,WH-01,Night,3130,2982,488,582.651688181988,5.3719916435260755,2.0453217249070805,0.667728669713347,0.8452594322416063
2024-04-19,WH-03,Day,3719,3498,367,448.85437300773333,8.285538080155733,2.0948064669805513,0.7562491365237828,0.8002973389418285
2025-12-23,WH-03,Night,1641,1517,289,503.683079085218,3.2580010489539584,2.340122244228291,0.9471694624675084,0.8757886333871777
2025-12-09,WH-01,Night,2709,2557,448,429.15874467336585,6.312349529454023,4.6451349414997125,0.8061696188424095,0.8918268961254384
2025-05-08,WH-01,Night,2214,2033,530,376.8689374899493,5.874721367979671,3.036350023538986,0.7828235478015256,0.811312083509638
2025-03-15,WH-01,Day,4607,4308,532,306.287771611672,15.04141016064135,4.528775329756819,0.7719887035707863,0.9163795553555485
2025-03-11,WH-01,Night,3513,3339,325,233.38577046276782,15.052331566891441,2.811673120149211,0.8965857850541467,0.9166761743283369
2025-06-30,WH-01,Day,2800,2701,561,577.4640103213894,4.84878702387297,2.6971031727189456,0.6676168803122995,0.8895135702172174
2024-10-14,WH-03,Day,3426,3240,339,391.26570692911275,8.756197998769933,3.2992618469790234,0.7850158437193442,0.8043212998798358
2024-04-15,WH-03,Night,3547,3468,458,411.6433712755434,8.616681932734755,2.0596607493903094,0.6680761618141997,0.8731831365485749
2025-01-26,WH-01,Night,3403,3283,309,216.93537880472712,15.686699047199612,3.159693415078386,0.7378826340283186,0.766299537967704
2025-05-03,WH-02,Night,3844,3718,336,544.2842093187953,7.0624867195963645,3.994507719106204,0.8632205536064174,0.9712498495107238
2024-07-20,WH-03,Day,3867,3639,263,419.5752456646556,9.216463649742314,3.719538301275259,0.7907605962058266,0.9153763061469836
2024-12-14,WH-01,Day,3475,3285,591,295.45037948504216,11.761704303974096,2.930758058751472,0.7448271342259907,0.9337395518214451
2024-05-06,WH-03,Night,2790,2670,511,229.25584840550343,12.169809491904871,3.2323909956330414,0.8040133949851944,0.7188803608264248
2024-09-05,WH-03,Night,2285,2263,298,591.5657292646129,3.8626307897188856,3.5950393357694335,0.8045290797808877,0.7827973682607535
2024-03-25,WH-03,Night,2970,2827,224,314.53171209365513,9.442609078208468,3.659889027541892,0.821628775483144,0.8827172279411382
2025-08-12,WH-01,Night,3527,3330,576,424.4057812119729,8.310442873629027,3.7165156318629693,0.7359533857699109,0.9363199241733623
2024-09-08,WH-03,Night,4850,4576,420,463.7989961835471,10.457116207471538,4.723767612250763,0.7203847870775699,0.8569190150009512
2025-12-25,WH-03,Day,4155,4101,331,220.20675582393693,18.868630912132726,3.2734266832121217,0.7047397024375794,0.7062444540865934
2024-12-22,WH-03,Night,1967,1919,559,267.3266327823654,7.358039786486086,4.435990227796825,0.6521642167983673,0.8537169787293346
2025-11-16,WH-02,Night,3248,3050,445,245.2874310007707,13.241607964779062,3.7457454653797333,0.7455542112620835,0.8111144152336404
2025-02-08,WH-03,Day,4361,4090,575,465.64355619321157,9.365532802928923,4.30510420577229,0.7487533067603364,0.9680655488888501
2025-10-10,WH-03,Day,2541,2465,248,205.9635155532074,12.33713647378277,3.275198990453183,0.8271935752962976,0.7805923767610978
2024-12-07,WH-03,Night,1628,1622,503,379.6425926736125,4.2882438151496585,2.04300752655745,0.8911625598769656,0.9039457160770376
2025-04-26,WH-01,Night,2589,2559,494,473.44987599646,5.468371904314023,2.337959260303448,0.7904768373722169,0.7490054787722722
2025-10-28,WH-02,Night,4813,4566,297,260.29419339231333,18.49061608818098,3.900553870861474,0.8522203682053131,0.743120768805715
2024-11-19,WH-02,Night,3989,3986,505,200.8228082914249,19.863281635875467,3.031739267551366,0.7983749894137009,0.9374062346761455
2025-06-11,WH-01,Day,3408,3382,585,462.53050937413457,7.368162598855323,2.7929200765532314,0.6678813023415339,0.7005758077817884
2025-08-26,WH-03,Day,2991,2787,446,394.8214473128992,7.5755763025447,2.4547856103816033,0.9346247260112254,0.7715814298785318
2024-10-14,WH-01,Night,1916,1882,511,333.1044338012249,5.751949855892175,2.8004190827815427,0.7926278128916557,0.821736768986423
2024-10-15,WH-02,Night,4081,4058,274,393.79480880277924,10.36326510348655,4.550624054274657,0.8690670009756698,0.9089667164071742
2025-05-02,WH-03,Day,1536,1486,259,498.38853523217466,3.081932852416947,3.455062123068789,0.7583066190765916,0.8377184786885977
2025-01-21,WH-01,Day,4479,4248,352,313.1417203877666,14.303427835976658,2.9926243527258345,0.8598331138815478,0.8560213876165872
2024-06-19,WH-01,Night,4607,4370,272,306.38265834392564,15.036751834787188,4.823228333430247,0.7832135743339443,0.9288247734841102
2024-04-17,WH-01,Day,2246,2132,518,259.24651521185694,8.66356872016028,4.553598832845759,0.6735065841642904,0.789975717449382
2024-03-07,WH-01,Day,3379,3161,336,421.82428550510986,8.010444434117504,4.814736060412396,0.8940108458939168,0.89314679812454
2025-03-18,WH-01,Night,1971,1923,321,373.0244963385643,5.283835295929418,4.396260868450181,0.8781370218620588,0.7905178411541691
2025-07-25,WH-02,Day,3677,3426,549,558.7248573401334,6.581056761112675,2.7548049408115425,0.8962313694402989,0.8095583716352293
2025-08-12,WH-03,Night,3333,3115,310,258.9745745290129,12.869989287796297,4.452331359310749,0.7176740741736878,0.8734359579864972
2024-06-01,WH-01,Night,4534,4467,390,318.9050877755026,14.21739625299352,3.150085645213302,0.6899174698748284,0.7804140719766602
2026-02-28,WH-02,Day,2415,2404,558,306.3308941095124,7.88363187141237,4.357614992199769,0.9370606279543665,0.9614319636543818
2025-06-10,WH-02,Night,2094,1953,408,311.84250820971357,6.714928032171254,4.189272488406962,0.6540977115142182,0.9719672159971158
2025-11-28,WH-03,Night,4894,4733,544,427.57706042651006,11.445889999613668,3.865344885812769,0.7913056730056047,0.8920758601681666
2024-05-11,WH-02,Day,3727,3633,270,318.5592338230925,11.699550991730908,3.0391474513579446,0.7594952204541923,0.9839624434875366
2024-10-11,WH-01,Night,3830,3802,217,256.47219949462675,14.933392420492112,4.624044359461887,0.7401033884754834,0.7885808692728319
2026-01-25,WH-02,Night,2543,2526,237,444.95967430340613,5.7151246435558924,2.4793081324428625,0.7869246244246266,0.7022225657933469
2025-11-12,WH-02,Night,2523,2413,424,327.2548876963284,7.7095869148368,3.571686509510611,0.797917334572423,0.7727654126232528
2025-07-16,WH-03,Night,2654,2625,474,229.74663005987497,11.551856056858519,4.570227447221774,0.908043893540298,0.81975054055998
2025-03-18,WH-01,Day,2864,2859,250,333.1226728834453,8.597433417574885,4.781877499536203,0.8126850951694012,0.8553494797131277
2025-09-19,WH-01,Night,4244,4023,427,338.6761508117007,12.53114513622663,2.9911114198064452,0.7309155212287728,0.8591655010406971
2025-03-15,WH-01,Day,4023,3952,316,279.9896490752243,14.368388307523283,4.61570437632652,0.9266466142381657,0.88175200444416
2025-06-02,WH-01,Night,2447,2386,405,368.40835782525727,6.642086011416321,4.400394082648786,0.7342021130781005,0.9527070995135872
2025-12-22,WH-03,Day,1789,1745,343,531.9212578918269,3.363279758907128,3.2035263094219757,0.8416865047631988,0.948924719693784
2025-07-03,WH-01,Night,2784,2658,366,314.9941452570061,8.838259510279194,3.8438768251383353,0.7055550314303431,0.9635560725356311
2025-05-20,WH-02,Day,2843,2802,402,363.4687103308336,7.821856240148615,4.223685860183128,0.6802110881937073,0.9357508962210463
2026-01-20,WH-01,Day,2732,2567,569,389.4946080115526,7.014217767859234,3.704480632537839,0.6518481524908024,0.7606894129780652
2025-03-07,WH-03,Night,3065,2811,568,561.9179811587928,5.45453269475258,2.339757824384502,0.6899222389876503,0.7508514741485075
2024-09-09,WH-03,Night,2616,2483,567,481.0219947850603,5.438420754894862,4.468197226974409,0.8965236945614703,0.7824404888302902
2025-11-14,WH-01,Night,3381,3214,334,518.3489439503044,6.522633140203998,3.878250957123305,0.9267972017373803,0.8587025438039164
2024-11-13,WH-02,Day,2830,2620,370,337.3128503548843,8.389837496622434,2.5964620725522627,0.8021239397218141,0.94456015933576
2024-05-30,WH-01,Day,4790,4687,498,435.44509876627285,11.000238637594713,2.0130165722188527,0.7354344604393226,0.8866380761737451
2026-02-04,WH-03,Night,2200,1979,274,563.7712795956027,3.9022917264924817,3.5315568431896995,0.8656487860315588,0.9650644926905998
2025-09-19,WH-01,Day,4779,4694,431,488.56176535358185,9.781772416311258,2.7815073543621955,0.8248033624150481,0.9442307832178923
2025-11-17,WH-03,Night,2041,1848,520,233.8062036644874,8.729451862316028,4.369259806495343,0.6818247086327888,0.7601631181429279
2024-11-22,WH-01,Night,3985,3913,268,392.92743202703883,10.141821810307652,4.70364007926301,0.8029424242543479,0.8915068329948422
2026-02-07,WH-01,Day,1956,1728,229,397.7487180795438,4.917677697225989,4.739524353419237,0.8625542765776515,0.8964701324855258
2024-04-09,WH-03,Day,2276,2040,477,229.94881498752937,9.897854877501468,2.4119076250365827,0.8303512785820475,0.8503112455832017
2024-09-29,WH-01,Day,2912,2901,368,425.59631337664524,6.842164531211367,2.1467646439249983,0.9121205908860317,0.9340540467427599
2025-04-04,WH-01,Night,1926,1829,318,273.8537059719536,7.03295211275048,3.819102674598076,0.8384634100101505,0.9180702054490797
2025-01-08,WH-01,Night,2820,2699,215,469.73432149580054,6.00339355876769,3.940030066982017,0.6803967249137477,0.8355495632498218
2024-11-06,WH-01,Day,4518,4307,423,469.74543274590224,9.617975365060985,4.448811192294469,0.8557446299365303,0.8786731283908519
2024-09-02,WH-03,Day,2545,2321,434,376.9027065899564,6.752405741593098,2.1432535463552895,0.7419665205877879,0.7716655697821706
2025-02-03,WH-02,Night,2291,2265,250,531.5969375409817,4.309656128941456,2.009108057376362,0.8433895560534495,0.8926383652952525
2024-09-18,WH-01,Day,2186,2068,564,291.02057102651617,7.511496497616397,2.7930309879145243,0.6654297332112419,0.9727372752878171
2025-12-03,WH-01,Night,3075,2998,388,535.5779251081965,5.741461430432918,3.7241890625916887,0.9372282005807576,0.8251615631057779
2024-11-09,WH-01,Night,2458,2365,523,374.61772318460925,6.561355344068207,3.5515321443155488,0.8923841701630849,0.8901193565016651
2024-06-23,WH-01,Night,2565,2434,220,431.32429221507255,5.94680162071884,4.034770647306905,0.8191896375969595,0.832678983538047
2025-02-02,WH-01,Night,3117,3101,528,586.8704713158814,5.3112230932509865,2.3729248977538173,0.8021839293647687,0.7149664227036532
2025-07-10,WH-01,Night,4363,4116,200,385.1427112861895,11.328268385060955,4.72766827131244,0.7408143995071312,0.9186551889652982
2026-02-03,WH-02,Night,3465,3423,378,518.973128661504,6.676646262855004,4.704408983921286,0.714274354682622,0.8937636253137002
2026-02-28,WH-02,Night,1524,1441,305,568.4076056003584,2.68117453915898,3.118107751263317,0.8145066252233776,0.9436482256930862
2024-10-04,WH-01,Night,3330,3240,440,551.6607973119023,6.036317998716262,4.192264712225702,0.657264441659579,0.7913365003478843
2024-04-28,WH-02,Day,3520,3278,308,544.132987531743,6.469006806529359,4.2482060955779355,0.7560586420663412,0.8977448015475561
2025-08-31,WH-02,Day,4327,4135,441,263.88522796960945,16.397280110345253,4.154900541259423,0.8985515450156749,0.7910709763829802
2024-12-16,WH-03,Night,3939,3851,241,296.84830425161493,13.26940374455102,2.053860412997717,0.7539746761377064,0.8527636721614422
2024-08-18,WH-03,Night,1605,1374,245,364.6998116045065,4.400879706898558,2.9489535110320038,0.9317172976370993,0.7762122544135603
2025-09-10,WH-02,Night,3043,2774,517,228.23459577917555,13.332772753453215,4.860060778650866,0.9230603850686103,0.7341423670994377
2025-07-24,WH-02,Night,4401,4231,205,382.8411970569974,11.495628040638426,3.5232619538978103,0.7301416536480381,0.721551615012416
2025-11-03,WH-02,Night,2258,2040,536,555.4332467562953,4.065294998429814,3.0081276877900636,0.6993312516072698,0.9137333811377129
2024-05-18,WH-02,Day,3652,3429,314,483.7683530677404,7.549067599898629,3.2518776132039657,0.9243888312702362,0.8182709564566818
2025-12-28,WH-02,Night,2911,2715,582,328.374714036352,8.864872584792701,3.2025214111768525,0.6552526263133553,0.8268965958484203
2025-04-24,WH-01,Day,3787,3534,427,206.10491665337264,18.37413712147866,3.8505097723054393,0.7267730289265771,0.7302693093576794
2024-12-20,WH-03,Night,4274,4111,589,377.49631181189426,11.321964920626103,3.8964954945197725,0.8163484268464966,0.9835124385077955
2024-10-11,WH-02,Night,4974,4878,578,590.5924450027806,8.422051521462626,4.64246200788905,0.9118926489377266,0.8156426012510233
2025-03-11,WH-02,Night,1868,1804,361,532.7978674820307,3.506020038758884,3.502625375163086,0.6981851879598058,0.9571967964455561
2026-02-05,WH-02,Night,3156,2888,454,336.26467661518154,9.385463949910207,4.718686811455615,0.8134491239989355,0.8349730799851444
2026-01-01,WH-02,Night,3440,3264,293,488.11286760256286,7.047550327644626,3.4287572267833175,0.6730480870592306,0.8438539639976693
2025-08-25,WH-02,Day,4585,4512,251,459.5797395177948,9.976505937382537,4.3297837688158225,0.727797427697746,0.9398977651132013
2025-01-16,WH-01,Day,2106,1869,366,262.79826237598394,8.013751616770426,3.8148031658391712,0.7831986567733359,0.8590647091155494
2024-04-22,WH-03,Night,4945,4814,208,431.9967028140469,11.446846625884033,3.9453256789502853,0.7531174171484482,0.9232226867464728
2025-10-21,WH-01,Night,4019,3830,215,242.30751850488753,16.586361103437795,2.425817072174784,0.7571248303141708,0.7196687778716446
2024-12-20,WH-02,Day,1970,1742,200,309.9467593553449,6.3559303026667635,4.758074196555247,0.7811660382974603,0.9729423187112873
2024-11-29,WH-03,Night,3248,2964,444,570.2955950933324,5.695292104559294,3.9815806699598486,0.6526481145384508,0.8160970577730217
2025-05-12,WH-02,Night,2664,2509,421,274.95512003844544,9.688853946882341,3.1975474879073076,0.9006529783638415,0.8675845774425157
2025-09-02,WH-02,Night,4134,4095,589,351.8354681357205,11.749810278949223,2.5221274372314046,0.6566901158061962,0.8035559543521301
2025-11-09,WH-03,Night,1696,1498,223,225.73011339297926,7.513397191483223,2.9645897075421237,0.75542379233899,0.9347723488082595
2025-01-05,WH-02,Night,3201,3081,210,478.199631618128,6.693857101412818,2.5515932357846514,0.8031019279252418,0.8450368179652286
2024-09-22,WH-01,Night,4280,4201,271,465.3063494842638,9.198241125967582,2.9161147710039232,0.8568833059604872,0.7728976274797452
2025-03-01,WH-01,Night,2545,2468,429,286.6188658213325,8.87938758918423,3.2731736254172814,0.9026822307899347,0.7739062257978092
2025-04-25,WH-03,Night,1562,1428,356,248.84248169231773,6.277063262579663,4.040593702569592,0.7230395548353445,0.8823716026355635
2026-01-01,WH-01,Night,4950,4752,568,542.668836781767,9.12158514455222,4.21671773442221,0.696377269983117,0.8762353685384894
2024-05-16,WH-02,Day,3523,3276,418,496.73919816555275,7.092252862287421,3.843567958340087,0.8983734141300547,0.8281887982439293
2025-01-31,WH-01,Day,2798,2602,573,249.3216822352175,11.222449547569967,2.8079494853173186,0.9356826351039749,0.9168690212436402
2024-06-17,WH-02,Day,2000,1796,582,577.5843341295259,3.4626977946245523,2.3073615385433834,0.8302714957993445,0.8933109982572776
2025-02-20,WH-01,Night,2031,1932,364,333.9334542321101,6.082050103875771,2.23225199595774,0.6697597973501427,0.9201717643285425
2024-10-21,WH-01,Day,4852,4730,406,558.2508524813597,8.691433212208146,4.8497228279928635,0.8656452040781794,0.8085620483250936
2024-10-12,WH-01,Night,2725,2624,270,469.55694455317774,5.803342984508648,2.765515803350104,0.666795230548202,0.8984249399338482
2025-10-07,WH-01,Night,4132,3924,298,304.4718616234319,13.57104061428974,3.5508896516760897,0.7585108404174468,0.9371326922942661
2025-01-16,WH-02,Day,4272,4128,298,270.044307717543,15.81962617952445,3.8949205697750395,0.6771361000971051,0.981692275774956
2024-07-21,WH-03,Night,3942,3753,229,545.3978131380481,7.227751753016697,3.0003332042218407,0.6970546949183097,0.7500856174662819
2024-12-24,WH-03,Day,4166,3981,465,385.9481482396908,10.794196108988015,2.2490125924357844,0.8036503652502804,0.7949751460175811
2025-10-13,WH-03,Day,3571,3311,554,365.06101537674067,9.78192644403498,4.4810014910970635,0.8773223875061368,0.8967472014228548
2024-10-24,WH-03,Day,3478,3359,520,593.0859968268502,5.864242316642307,3.7274829401420697,0.9420205868562601,0.7078475896736633
2024-06-06,WH-02,Day,3579,3365,507,431.5878656064983,8.292633517326841,4.405826880768345,0.8183116175669218,0.7185059412175853
2024-10-25,WH-01,Night,2048,2014,523,254.9589524041483,8.032665574941694,2.8253227715698053,0.84000943767824,0.9831441388930787
2025-04-08,WH-01,Day,2382,2176,560,252.02707460186002,9.451365508102517,3.7149928399075374,0.8838914322865701,0.9695519948249092
2025-02-14,WH-01,Night,4589,4330,512,360.4639628990084,12.730814928330869,2.9978154476961256,0.8912423067243938,0.9680341606670202
2025-04-24,WH-03,Day,2173,1959,582,250.02947757177427,8.690975244613755,4.240594133403613,0.8289427038185132,0.9617075988798566
2024-12-23,WH-01,Day,1597,1451,499,595.2184697528828,2.683048462294907,4.585802672785048,0.8140676401571452,0.9073211494689306
2025-11-09,WH-03,Day,3108,2877,489,487.85062980645654,6.370802475407333,2.1442193376021805,0.9116793011960485,0.8907557960313166
2024-09-24,WH-03,Day,1683,1457,524,392.0566313091017,4.292747183947271,3.852113565113611,0.794861844236224,0.9821859544903673
2024-12-20,WH-01,Night,3679,3586,245,240.1321710468779,15.320729346513911,3.8057530341101917,0.84449756520786,0.9239467367071708
2025-05-04,WH-03,Night,1574,1517,218,258.5647951632667,6.087448985489778,2.5870675207412583,0.7679233649800096,0.729239347455582
2025-11-25,WH-01,Night,1644,1640,587,385.03251396054713,4.269769280233967,2.2660143120687617,0.8891195568805161,0.838375740290713
